0.12-0.008,0.12-0.0084,0.12-0.0089,0.12-0.0093,0.12-0.0097,0.12-0.0102,0.12-0.0106,0.12-0.011,0.12-0.0115,0.12-0.0119,0.12-0.0123,0.12-0.0128,0.12-0.0132,0.12-0.0136,0.12-0.0141,0.12-0.0145,0.12-0.0149,0.12-0.0154,0.12-0.0158,0.12-0.0162,0.12-0.0167,0.12-0.0171,0.12-0.0175,0.12-0.018,0.12-0.0184,0.12-0.0188,0.12-0.0193,0.12-0.0197,0.12-0.0201,0.12-0.0206,0.12-0.021
-62.68660621533525,-62.72880596617368,-62.77073419997629,-62.81240551852526,-62.853822945260866,-62.89498016831133,-62.9358957954432,-62.976567718193984,-63.017010837056205,-63.05723483726191,-63.0972359023743,-63.137021665055975,-63.17658658285764,-63.21593696186555,-63.25507159305674,-63.29398951420933,-63.33269686701493,-63.37118814053616,-63.40946645383829,-63.447534109080955,-63.48539064533819,-63.523035653596445,-63.56046846196057,-63.59768963976198,-63.634698426406196,-63.67149467731713,-63.70807858482899,-63.74445037159318,-63.78060610903359,-63.8165473412678,-63.85227045949179
-62.65196914257808,-62.69499784351385,-62.73774239391838,-62.780217035040494,-62.822424380922534,-62.86435764302556,-62.906034657331254,-62.94745160742064,-62.988622006354625,-63.02956012382287,-63.07026625916117,-63.110748112918465,-63.15100030133535,-63.191029204341774,-63.23083373958103,-63.27041306378033,-63.30977339330344,-63.34890936310084,-63.38782417876735,-63.426520235890194,-63.46499717955032,-63.50325470059,-63.54129221997833,-63.57911038734199,-63.61670851438543,-63.65408651175317,-63.691244609042016,-63.72818304404293,-63.76489781085294,-63.80139036384531,-63.8376567616595
-62.617537654981064,-62.661399916535956,-62.70496531861179,-62.74824780932868,-62.79124967494248,-62.8339637485052,-62.876407210097746,-62.918574790132304,-62.96047881284495,-63.00213258197868,-63.043543168974885,-63.08472027247447,-63.12565867529434,-63.16636483564169,-63.206837804271956,-63.24707686410303,-63.28708830938692,-63.32686693045599,-63.36641602488792,-63.40573808692717,-63.44483287507024,-63.483700188176954,-63.52233954962962,-63.560751698609316,-63.598936031636164,-63.63689252848107,-63.674621471830356,-63.71212313346912,-63.74939346975702,-63.786433876961844,-63.823240156932215
-62.58330475796576,-62.628005145340985,-62.67239584856278,-62.71649058335391,-62.760291381114044,-62.80379078378883,-62.847005418816245,-62.889928788287214,-62.93257220332271,-62.9749477863654,-63.01706228422357,-63.05893387130726,-63.1005575046383,-63.141939725573536,-63.18307972440998,-63.223976917358584,-63.26463768031434,-63.3050569678979,-63.34523817525412,-63.38518390063672,-63.424894023113104,-63.46436845735072,-63.50360683811359,-63.54261000286785,-63.58137744445876,-63.619909224501534,-63.658205693155786,-63.69626717320702,-63.73408961822046,-63.77167439452777,-63.80901711370267
-62.54926396110461,-62.59480701388851,-62.64002740579892,-62.684938675065965,-62.72954266357904,-62.77383169990452,-62.81782195102678,-62.86150588925366,-62.90489396821144,-62.94799730499303,-62.99081950633884,-63.03338488174126,-63.07569282982955,-63.11774998039081,-63.15955566970838,-63.20110945429503,-63.24241779593606,-63.28347582196287,-63.32428703080828,-63.36485413021593,-63.405177126781126,-63.44525605846588,-63.48509067989795,-63.52468193511621,-63.56402942393841,-63.60313330152019,-63.64199399863157,-63.680611904461976,-63.718983000670704,-63.757108648794315,-63.79498432854894
-62.51540922853139,-62.56179947791298,-62.60785390480465,-62.65358591976996,-62.69899723391704,-62.74408003180009,-62.7888501024429,-62.833299063798385,-62.877436649997136,-62.92127312856891,-62.964809405705445,-63.00806950105912,-63.05106091235496,-63.093791923499154,-63.13626202324943,-63.17847091537586,-63.22042515225399,-63.26212004195555,-63.30355919206358,-63.34474542542679,-63.385678882975135,-63.42635973320948,-63.466787858699426,-63.50696431797632,-63.54688882774331,-63.58656164751676,-63.62598330074007,-63.665154257023204,-63.70407055347431,-63.74273356933548,-63.78113870379668
-62.48173493464349,-62.528976918435596,-62.57586970341347,-62.622426617882915,-62.66864929513674,-62.7145298377952,-62.76008373092781,-62.80530189327096,-62.85019346200732,-62.89476799321282,-62.9390240797389,-62.98298413358055,-63.026658217034544,-63.070062077987515,-63.113195364228055,-63.15605793372152,-63.198656434551246,-63.24098636324638,-63.283051442548384,-63.324854616165936,-63.366396166062685,-63.40767639833294,-63.44869533123488,-63.48945414541023,-63.5299526837381,-63.57019132016816,-63.610170681957754,-63.64989133195666,-63.68934938700076,-63.72854626423885,-63.76747732747116
-62.44823582452045,-62.496334100259915,-62.54406955900164,-62.59145548837044,-62.63849349180045,-62.68517564571177,-62.731517197805836,-62.77750850493773,-62.823158216348425,-62.86847529927683,-62.91345637444022,-62.958122472641435,-63.00248139598784,-63.04655715080041,-63.09035245232109,-63.13386731966264,-63.177108502121264,-63.220071692158456,-63.26276073383265,-63.305178697611886,-63.347326013122114,-63.38920313096272,-63.43081021255957,-63.472148568038776,-63.51321817522208,-63.55401953192996,-63.59455337958497,-63.63482038606514,-63.67481676953948,-63.7145440032648,-63.753997455376464
-62.41490697854676,-62.4638661349069,-62.51244858940111,-62.56066762723585,-62.60852486559996,-62.65601240493541,-62.703145315682754,-62.749913514540815,-62.796325259954415,-62.84238903937069,-62.888099802132665,-62.93347739821571,-62.978527274092585,-63.02327401838679,-63.067730213518715,-63.111896046742814,-63.15577837443464,-63.19937309228277,-63.24268417197552,-63.28571481678853,-63.32846561060112,-63.37093715532737,-63.4131297628283,-63.45504487989546,-63.49668262762236,-63.538043636601564,-63.57912877209975,-63.61993881792688,-63.660470112870556,-63.70072420276015,-63.74069649506848
-62.38174378078288,-62.431568447505335,-62.48100223801397,-62.53005847050432,-62.578738815778394,-62.62703544374517,-62.67496330204317,-62.72251197526399,-62.76968941782167,-62.81650373453473,-62.86294846858071,-62.909042466570746,-62.95478916322287,-63.00020971367817,-63.04532572727178,-63.09014123902534,-63.134663218599044,-63.178887772077566,-63.22281900525009,-63.26646026040098,-63.30981228224535,-63.35287583075557,-63.39565137533278,-63.438140506466766,-63.48034349649022,-63.522261117219514,-63.56389436687453,-63.60524415534447,-63.646306959311396,-63.687084412136294,-63.72757199151453
-62.34874189067842,-62.39943674720668,-62.44972624266825,-62.49962376120666,-62.54913106386107,-62.59824043132414,-62.64696673797637,-62.695299332381616,-62.74324594261244,-62.79081437762677,-62.83799700840752,-62.88481183557396,-62.931260585214766,-62.97736141426355,-63.02313621482371,-63.068600159573435,-63.11376033798242,-63.15861307362245,-63.203162613016275,-63.24741244381468,-63.291363478167675,-63.335016640815205,-63.37837256568405,-63.42143299388599,-63.46419835666506,-63.506669575139654,-63.54884778911209,-63.59073404405417,-63.63232497008122,-63.673622301742306,-63.71462161425526
-62.31589721776581,-62.36746700074089,-62.41861660780549,-62.46935951992253,-62.51969762221809,-62.5696233439293,-62.619151531455934,-62.66827138294942,-62.716990469903706,-62.765316383097904,-62.813240527854845,-62.8607801985538,-62.90793567998509,-62.95472255066535,-63.00115902860911,-63.047270199986926,-63.093067161883106,-63.13854646241151,-63.18371249562626,-63.22856890106216,-63.273116764942365,-63.31735718347705,-63.36129096202252,-63.40491999916168,-63.448244892485,-63.4912667201843,-63.53398677187249,-63.57640623756205,-63.61852191484239,-63.66033565198262,-63.701843145904995
-62.28320589901213,-62.33565540877163,-62.38766957963597,-62.4392620184917,-62.490434766034944,-62.54118043475793,-62.591513884663144,-62.641424239969275,-62.69091897844131,-62.74000554242803,-62.78867455404136,-62.83694272572439,-62.884809136869436,-62.93228715756985,-62.979391642613436,-63.026148870890445,-63.07258123614256,-63.118685518081506,-63.1644662652588,-63.20992727577407,-63.25506981662054,-63.29989516219905,-63.344404296150806,-63.388599281334436,-63.43248088893596,-63.47605036174345,-63.51930914707666,-63.56225858798785,-63.604895662293096,-63.647222343545195,-63.689234471845054
-62.2506642785421,-62.303998384747004,-62.356881623937355,-62.40932775654533,-62.461339008314496,-62.512908207099635,-62.56405026490218,-62.61475430052441,-62.66502775483264,-62.714877984576155,-62.764294989973926,-62.81329501229997,-62.8618761338583,-62.91004984254939,-62.95782810451477,-63.005233793278926,-63.05230021460714,-63.099027925981964,-63.14542163758972,-63.19148531294167,-63.23722040657409,-63.282628377838,-63.32771039549541,-63.37246869346718,-63.416904223642504,-63.46101840073116,-63.50481283738452,-63.54828903781044,-63.5914441716996,-63.634280348620905,-63.67679357098038
-62.21826888947625,-62.2724925359749,-62.32624940620834,-62.379553440547696,-62.43240707757569,-62.48480339040907,-62.53675737870566,-62.588258217438955,-62.63931336217595,-62.68993014087483,-62.740098074652835,-62.789833032527454,-62.83913228381384,-62.88800572199652,-62.93646284259672,-62.9845226906359,-63.03222185135497,-63.079571469503804,-63.1265764242152,-63.17324085142773,-63.21956640008485,-63.265554721305186,-63.311207175813266,-63.35652617538373,-63.401512859614165,-63.44616882230878,-63.490495848856625,-63.534495612419995,-63.57816548526838,-63.62150772300799,-63.6645185074444
-62.18601643765647,-62.24113464668186,-62.295769773920604,-62.34993596507319,-62.403635897951524,-62.45686291897539,-62.50963214877449,-62.561932874065896,-62.613772612181435,-62.66515871386347,-62.7160803476883,-62.766553098955974,-62.816573586857984,-62.86615036446097,-62.9152908249916,-62.96401072069767,-63.01234399361253,-63.060314023091415,-63.10792852575337,-63.15519181715134,-63.202105747604676,-63.24867216689124,-63.29489263456793,-63.3407697470799,-63.386304838670014,-63.43149968929587,-63.47635626431797,-63.520876413392585,-63.56505772126936,-63.60890259900693,-63.65240742314969
-62.15390378705552,-62.20992166284073,-62.265439740640424,-62.32047239607362,-62.375022571421866,-62.42908391290031,-62.48267169343588,-62.535775361852465,-62.58840254039007,-62.640560649613334,-62.692238617912814,-62.743451826341136,-62.794196388217856,-62.84447974052679,-62.89430749885715,-62.94369259441184,-62.992664575293475,-63.041253545871086,-63.08947592555715,-63.137336216879916,-63.184836478619516,-63.2319787661934,-63.27876484490813,-63.32519750273897,-63.371278275472356,-63.4170091361986,-63.46239223735133,-63.507429612411705,-63.5521190678311,-63.5964631790217,-63.64045853109324
-62.12192794668954,-62.17885067857572,-62.23525647181662,-62.29115995591786,-62.34656436194595,-62.401463661129156,-62.45587330833875,-62.50978296037151,-62.56320038414054,-62.616133113147875,-62.66856993553322,-62.72052609965183,-62.77199734089775,-62.822990178468814,-62.87350873661401,-62.9235635409759,-62.97318034911077,-63.02238807583543,-63.071216683978435,-63.11967213256842,-63.16775669605778,-63.21547264258512,-63.26282195018835,-63.30980760529077,-63.35643135210792,-63.40269536379224,-63.44860198685531,-63.494153445769506,-63.53934777733735,-63.5841877297922,-63.62867010933529
-62.090086058872075,-62.147918923974416,-62.20521727205358,-62.261996010010215,-62.31825868128553,-62.3739996063075,-62.42923445013742,-62.48395311954246,-62.53816356297465,-62.59187346660748,-62.64507156741869,-62.697773045708836,-62.74997337262063,-62.8016783250172,-62.85289078841833,-62.90361924897046,-62.95388620489294,-63.003715724529634,-63.05314893312954,-63.10219771619219,-63.15086457118927,-63.199151986174336,-63.247062158977535,-63.29459828145979,-63.34176231316118,-63.38855663420158,-63.43498379210916,-63.48104620938772,-63.52674216136208,-63.57207457719125,-63.617040495579545
-62.05837538866576,-62.11712375415496,-62.17531957370822,-62.23297805481474,-62.2901030763328,-62.34668933126144,-62.40275272194213,-62.458283443796674,-62.513289661206315,-62.5677792498476,-62.62174097516715,-62.675190008038825,-62.72812165654684,-62.78054111063759,-62.83245024014149,-62.8838558143581,-62.93477753994969,-62.985234672190906,-63.03527087209378,-63.08491118502514,-63.13415833896659,-63.18301504920227,-63.23148374050742,-63.279567817253664,-63.32726946123046,-63.374591266428816,-63.42153598829264,-63.468106254304665,-63.5143005860868,-63.56012210152648,-63.60556808229052
-62.02679331440333,-62.08646263945314,-62.145560926667216,-62.20410370713228,-62.26209521777779,-62.319530546921996,-62.3764258603399,-62.43277167796945,-62.48857641241051,-62.543848163194454,-62.59857579563361,-62.652774524575364,-62.70643958533465,-62.759575718803426,-62.812183976215,-62.86426969454194,-62.91585020093253,-62.966940614550964,-63.017580762541506,-63.0678108173201,-63.11763629376589,-63.16706014183948,-63.216085020517276,-63.26471455384823,-63.31295115284248,-63.360797632283806,-63.408256962414605,-63.455331982580454,-63.502021468150105,-63.54832873329408,-63.59425131229085
-61.9953373191637,-62.0559331566088,-62.11593898917667,-62.175370694493516,-62.23423288996818,-62.2925210815341,-62.350251723811084,-62.407415694725564,-62.46402168561604,-62.52007805211418,-62.57557382363992,-62.63052430788076,-62.68492474815795,-62.73877955879825,-62.792089146773876,-62.844857667773894,-62.897100432507244,-62.94882901953522,-63.00007692471273,-63.05089494835236,-63.10129678548812,-63.15128562834052,-63.200864377456064,-63.25003688383008,-63.29880579472585,-63.34717415267636,-63.39514514960899,-63.4427218435777,-63.48990327088482,-63.53669294933718,-63.583088674787675
-61.96400398781369,-62.02553298084431,-62.08645151961043,-62.14677684654646,-62.20651398183085,-62.265658871008355,-62.32422828238657,-62.38221348334685,-62.4396234730104,-62.496466893578614,-62.55273299661765,-62.60843722760022,-62.66357491034055,-62.71815024163944,-62.77216313859833,-62.82561679728656,-62.87852483203583,-62.930895804736345,-62.98275773373129,-63.03416196679169,-63.085138215986134,-63.13568992352237,-63.185820239007214,-63.23553324776146,-63.28483184040786,-63.333719294234484,-63.382199029761246,-63.4302743305795,-63.47794450090276,-63.525213269366624,-63.57207870178267
-61.93278438757426,-61.995259878739304,-62.0570963690756,-62.11832008733036,-62.178936478738805,-62.23894195028958,-62.298353608407865,-62.357163139729515,-62.41537987898659,-62.47301278393586,-62.5300513809639,-62.58651129489267,-62.64238799530603,-62.697685558762295,-62.7524035494122,-62.806544399596405,-62.86012030956112,-62.91313728556927,-62.96561863262601,-63.01761031137142,-63.069159035786335,-63.12027148953549,-63.17095107890477,-63.22120213103614,-63.271027787102916,-63.32043156621621,-63.369417124432054,-63.41798797771057,-63.46614370499162,-63.513888252806545,-63.56121996482544
-61.901670449948,-61.96511068791485,-62.02787147476507,-62.08999842833966,-62.15149845522014,-62.21236844563008,-62.27262586826771,-62.3322628574561,-62.39128911038109,-62.44971392811524,-62.50752715991525,-62.564744648612105,-62.62136206857666,-62.677383463145176,-62.73280816514785,-62.78763801649103,-62.84188405247107,-62.89555012952395,-62.94865551130326,-63.001238467826326,-63.05335774107677,-63.105028832899436,-63.15625541401278,-63.20704206099791,-63.257392172864066,-63.30730951768613,-63.35679799404885,-63.405861357131,-63.454499467292095,-63.5027164959312,-63.55051107207415
-61.87065486930822,-61.9350769807755,-61.99877485397658,-62.06180996229235,-62.12419806841702,-62.185936567668065,-62.2470433150225,-62.30751091982215,-62.367349467768975,-62.42656863001585,-62.48515862276699,-62.54313554303908,-62.60049532358567,-62.65724205259355,-62.713374939832896,-62.76889539027018,-62.82381349429356,-62.87813131579604,-62.93186466805474,-62.98504496607417,-63.03773287093659,-63.089960501777874,-63.14173180164277,-63.19305160429657,-63.24392357397203,-63.29435173493068,-63.344340235338485,-63.39389307647544,-63.443010406726835,-63.491696629263146,-63.539950665631494
-61.83973101347954,-61.90515116130569,-61.969804336287076,-62.03375285752648,-62.097033552212835,-62.15964460522276,-62.22160428178002,-62.28290569271102,-62.3435593376976,-62.40357528394473,-62.462944155284525,-62.52168233698488,-62.57978606909422,-62.637259554933216,-62.69410197779415,-62.7503144418609,-62.80590628713714,-62.86087809966136,-62.91524276213012,-62.96902578570646,-63.022283004784,-63.075065083470435,-63.127378837086674,-63.17922936445854,-63.230620602538934,-63.28155683908888,-63.33204247897753,-63.38208177651313,-63.431675174655936,-63.48082731520599,-63.529537419127244
-61.8088928448815,-61.87532636732839,-61.94095188056333,-62.005825352957004,-62.07000321195479,-62.13349091972745,-62.19630717577661,-62.258445618222304,-62.319917185753255,-62.3807323669861,-62.44088223117143,-62.50038348411146,-62.559232718028454,-62.61743431489192,-62.67498751790957,-62.73189325147128,-62.78816027735042,-62.84378798103515,-62.8987867719098,-62.95317709322303,-63.00700676002255,-63.060341202100965,-63.11319515134492,-63.165573979651754,-63.21748190430602,-63.26892348397777,-63.31990338743873,-63.3704261290071,-63.4204924527362,-63.470107245887974,-63.519270035522005
